idCampo,codigo,valor,codigo2,id
623,545,No,,1292
624,545,No,,1293
622,546,61 años,,1294
623,546,No,,1295
624,546,No,,1296
622,547,En paro// ama de casa (49 años),,1297
623,547,No,,1298
624,547,No,,1299
622,548,En paro // ama de casa (49 años),,1300
623,548,No,,1301
624,548,No,,1302
622,549,Diseñadora (30 años),,1303
623,549,No,,1304
624,549,No,,1305
622,550,GIMNASIO,,1306
623,550,No,,1307
624,550,No,,1308
623,551,No,,1309
624,551,No,,1310
623,552,No,,1311
624,552,No,,1312
622,553,Maestra,,1313
623,553,No,,1314
624,553,No,,1315
622,554,Maestra,,1316
623,554,No,,1317
624,554,No,,1318
623,555,No,,1319
624,555,No,,1320
623,556,No,,1321
624,556,No,,1322
623,557,No,,1323
624,557,No,,1324
623,558,No,,1325
624,558,No,,1326
623,559,No,,1327
624,559,No,,1328
623,560,No,,1329
624,560,No,,1330
623,561,No,,1331
624,561,No,,1332
623,562,No,,1333
624,562,No,,1334
623,563,No,,1335
624,563,No,,1336
622,564,Delegado comercial,,1337
623,564,No,,1338
624,564,No,,1339
623,565,No,,1340
624,565,No,,1341
623,566,No,,1342
624,566,No,,1343
623,567,No,,1344
624,567,No,,1345
623,568,No,,1346
624,568,No,,1347
623,569,No,,1348
624,569,No,,1349
623,570,No,,1350
624,570,No,,1351
622,571,Montador de trabajo en cadena,,1352
623,571,No,,1353
624,571,No,,1354
623,572,No,,1355
624,572,No,,1356
623,573,No,,1357
624,573,No,,1358
623,574,No,,1359
624,574,No,,1360
623,575,No,,1361
624,575,No,,1362
622,576,camarero,,1363
623,576,No,,1364
624,576,No,,1365
622,577,Diseñadora,,1366
623,577,No,,1367
624,577,No,,1368
623,578,No,,1369
624,578,No,,1370
623,579,No,,1371
624,579,No,,1372
623,580,No,,1373
624,580,No,,1374
623,581,No,,1375
624,581,No,,1376
622,582,empresa gruas,,1377
623,582,No,,1378
624,582,No,,1379
623,583,No,,1380
624,583,No,,1381
623,584,No,,1382
624,584,No,,1383
623,585,No,,1384
624,585,No,,1385
623,586,No,,1386
624,586,No,,1387
623,587,No,,1388
624,587,No,,1389
622,588,Profesora de primaria,,1390
623,588,No,,1391
624,588,No,,1392
623,589,No,,1393
624,589,No,,1394
623,590,No,,1395
624,590,No,,1396
623,591,No,,1397
624,591,No,,1398
623,592,No,,1399
624,592,No,,1400
623,593,No,,1401
624,593,No,,1402
623,594,No,,1403
624,594,No,,1404
623,595,No,,1405
624,595,No,,1406
623,596,No,,1407
624,596,No,,1408
622,597,Empleada de hogar,,1409
623,597,No,,1410
624,597,No,,1411
623,598,No,,1412
624,598,No,,1413
623,599,No,,1414
624,599,No,,1415
623,600,No,,1416
624,600,No,,1417
623,601,No,,1418
624,601,No,,1419
623,602,No,,1420
624,602,No,,1421
623,603,No,,1422
624,603,No,,1423
622,604,Estudiante Actriz de doblaje,,1424
623,604,No,,1425
624,604,No,,1426
623,605,No,,1427
624,605,No,,1428
622,606,Cocinera Colegio,,1429
623,606,No,,1430
624,606,No,,1431
622,607,cocinera,,1432
623,607,No,,1433
624,607,No,,1434
622,608,Jubilada,,1435
623,608,No,,1436
624,608,No,,1437
622,609,Camionero,,1438
623,609,No,,1439
624,609,No,,1440
623,610,No,,1441
624,610,No,,1442
623,611,No,,1443
624,611,No,,1444
623,612,No,,1445
624,612,No,,1446
623,613,No,,1447
624,613,No,,1448
622,614,Economista (52 años),,1449
623,614,No,,1450
624,614,No,,1451
623,615,No,,1452
624,615,No,,1453
623,616,No,,1454
624,616,No,,1455
623,617,No,,1456
624,617,No,,1457
622,618,Técnico en centro de menores,,1458
623,618,No,,1459
624,618,No,,1460
623,619,No,,1461
624,619,No,,1462
623,620,No,,1463
624,620,No,,1464
623,621,No,,1465
624,621,No,,1466
623,622,No,,1467
624,622,No,,1468
622,623,Estudiante (11 años),,1469
623,623,No,,1470
624,623,No,,1471
623,624,No,,1472
624,624,No,,1473
622,625,ENVASADORA,,1474
623,625,No,,1475
624,625,No,,1476
623,626,No,,1477
624,626,No,,1478
623,627,No,,1479
624,627,No,,1480
622,628,Empresa de ferralla y hormigón,,1481
623,628,No,,1482
624,628,No,,1483
622,629,Ingeniero Industrial,,1484
623,629,No,,1485
624,629,No,,1486
623,630,No,,1487
624,630,No,,1488
622,631,Carrocero,,1489
623,631,No,,1490
624,631,No,,1491
623,632,No,,1492
624,632,No,,1493
623,633,No,,1494
624,633,No,,1495
623,634,No,,1496
624,634,No,,1497
623,635,No,,1498
624,635,No,,1499
622,636,Técnico agrícola,,1500
623,636,No,,1501
624,636,No,,1502
623,637,No,,1503
624,637,No,,1504
622,638,Ama de casa,,1505
623,638,No,,1506
624,638,No,,1507
623,639,No,,1508
624,639,No,,1509
623,640,No,,1510
624,640,No,,1511
622,641,teletrabajando,,1512
623,641,No,,1513
624,641,No,,1514
622,642,Profesora de instituto,,1515
623,642,No,,1516
624,642,No,,1517
622,643,Limpieza,,1518
623,643,No,,1519
624,643,No,,1520
622,644,Profesora,,1521
623,644,No,,1522
624,644,No,,1523
622,645,en el puerto de Estivador.,,1524
623,645,No,,1525
624,645,No,,1526
623,646,No,,1527
624,646,No,,1528
622,647,Frigorista,,1529
623,647,No,,1530
624,647,No,,1531
623,648,No,,1532
624,648,No,,1533
623,649,No,,1534
624,649,No,,1535
622,650,Técnico de medio ambiente,,1536
623,650,No,,1537
624,650,No,,1538
622,651,Administrativa,,1539
623,651,No,,1540
624,651,No,,1541
622,652,Jubilada,,1542
623,652,No,,1543
624,652,No,,1544
622,653,Comercial,,1545
623,653,No,,1546
624,653,No,,1547
622,654,ADMINISTRATIVA TRABAJANDO,,1548
623,654,No,,1549
624,654,No,,1550
623,655,No,,1551
624,655,No,,1552
623,656,No,,1553
624,656,No,,1554
622,657,En paro,,1555
623,657,No,,1556
624,657,No,,1557
623,658,No,,1558
624,658,No,,1559
623,659,No,,1560
624,659,No,,1561
622,660,Estudiante,,1562
623,660,No,,1563
624,660,No,,1564
622,661,Pensionista (por enfermedad),,1565
623,661,No,,1566
624,661,No,,1567
622,662,Auxiliar de enfermería,,1568
623,662,No,,1569
624,662,No,,1570
623,663,No,,1571
624,663,No,,1572
623,664,No,,1573
624,664,No,,1574
623,665,No,,1575
624,665,No,,1576
623,666,No,,1577
624,666,No,,1578
622,667,Administrativa,,1579
623,667,No,,1580
624,667,No,,1581
622,668,Jubilado,,1582
623,668,No,,1583
624,668,No,,1584
623,669,No,,1585
624,669,No,,1586
622,670,Moza Almacén,,1587
623,670,No,,1588
624,670,No,,1589
623,671,No,,1590
624,671,No,,1591
623,672,No,,1592
624,672,No,,1593
622,673,Peón (empresa servicios limpieza),,1594
623,673,No,,1595
624,673,No,,1596
623,674,No,,1597
624,674,No,,1598
623,675,No,,1599
624,675,No,,1600
623,676,No,,1601
624,676,No,,1602
622,677,Excedencia cuidado menores,,1603
623,677,No,,1604
624,677,No,,1605
622,678,Administrativa,,1606
623,678,No,,1607
624,678,No,,1608
622,679,Entrenador y trabaja en empresa metal,,1609
623,679,No,,1610
624,679,No,,1611
622,680,Mecánico,,1612
623,680,No,,1613
624,680,No,,1614
622,681,Ama de casa,,1615
623,681,No,,1616
624,681,No,,1617
622,682,Limpiadora (está de baja),,1618
623,682,No,,1619
624,682,No,,1620
623,683,No,,1621
624,683,No,,1622
623,684,No,,1623
624,684,No,,1624
623,685,No,,1625
624,685,No,,1626
623,686,No,,1627
624,686,No,,1628
622,687,Operario de logistica,,1629
623,687,No,,1630
624,687,No,,1631
622,688,Ama de casa,,1632
623,688,No,,1633
624,688,No,,1634
622,689,Profesora,,1635
623,689,No,,1636
624,689,No,,1637
623,690,No,,1638
624,690,No,,1639
622,691,Jubilada,,1640
623,691,No,,1641
624,691,No,,1642
622,692,Monitor de gimnasio y actividades,,1643
623,692,No,,1644
624,692,No,,1645
622,693,Informático,,1646
623,693,No,,1647
624,693,No,,1648
622,694,Administrativa,,1649
623,694,No,,1650
624,694,No,,1651
623,695,No,,1652
624,695,No,,1653
623,696,No,,1654
624,696,No,,1655
623,697,No,,1656
624,697,No,,1657
623,698,No,,1658
624,698,No,,1659
623,699,No,,1660
624,699,No,,1661
623,700,No,,1662
624,700,No,,1663
623,701,No,,1664
624,701,No,,1665
623,702,No,,1666
624,702,No,,1667
623,703,No,,1668
624,703,No,,1669
623,704,No,,1670
624,704,No,,1671
622,705,Estudiante,,1672
623,705,No,,1673
624,705,No,,1674
622,706,Farmacéutica,,1675
623,706,No,,1676
624,706,No,,1677
622,707,Jubilado (ha sido hasta hace poco electricista),,1678
623,707,No,,1679
624,707,No,,1680
623,708,No,,1681
624,708,No,,1682
622,709,CARNICERA,,1683
623,709,No,,1684
624,709,No,,1685
622,710,PROFESORA DE INSTITUTO,,1686
623,710,No,,1687
624,710,No,,1688
622,711,Administrativa,,1689
623,711,No,,1690
624,711,No,,1691
623,712,No,,1692
624,712,No,,1693
623,713,No,,1694
624,713,No,,1695
623,714,No,,1696
624,714,No,,1697
622,715,Jubilado,,1698
623,715,No,,1699
624,715,No,,1700
622,716,Policía,,1701
623,716,No,,1702
624,716,No,,1703
622,717,Diseño gráfico y comercial,,1704
623,717,No,,1705
624,717,No,,1706
622,718,Camarera,,1707
623,718,No,,1708
624,718,No,,1709
623,719,No,,1710
624,719,No,,1711
622,720,Profesor de primaria,,1712
623,720,No,,1713
624,720,No,,1714
623,721,No,,1715
624,721,No,,1716
623,722,No,,1717
624,722,No,,1718
623,723,No,,1719
624,723,No,,1720
623,724,No,,1721
624,724,No,,1722
623,725,No,,1723
624,725,No,,1724
623,726,No,,1725
624,726,No,,1726
623,727,No,,1727
624,727,No,,1728
622,728,administrativa,,1729
623,728,No,,1730
624,728,No,,1731
623,729,No,,1732
624,729,No,,1733
622,730,Jubilada,,1734
623,730,No,,1735
624,730,No,,1736
622,731,Odontologa,,1737
623,731,No,,1738
624,731,No,,1739
622,732,Ama de casa,,1740
623,732,No,,1741
624,732,No,,1742
623,733,No,,1743
624,733,No,,1744
623,734,No,,1745
624,734,No,,1746
623,735,No,,1747
624,735,No,,1748
622,736,repartidor amazon,,1749
623,736,No,,1750
624,736,No,,1751
622,737,conductor,,1752
623,737,No,,1753
624,737,No,,1754
623,738,No,,1755
624,738,No,,1756
622,739,Supermercado corte ingles,,1757
623,739,No,,1758
624,739,No,,1759
623,740,No,,1760
624,740,No,,1761
622,741,Jubilado,,1762
623,741,No,,1763
624,741,No,,1764
622,742,Jubilada (costurera),,1765
623,742,No,,1766
624,742,No,,1767
623,743,No,,1768
624,743,No,,1769
623,744,No,,1770
624,744,No,,1771
623,745,No,,1772
624,745,No,,1773
622,746,Estudiante,,1774
623,746,No,,1775
624,746,No,,1776
623,747,No,,1777
624,747,No,,1778
623,748,No,,1779
624,748,No,,1780
622,749,Limpieza,,1781
623,749,No,,1782
624,749,No,,1783
622,750,Técnico,,1784
623,750,No,,1785
624,750,No,,1786
623,751,No,,1787
624,751,No,,1788
622,752,Técnico de laboratorio,,1789
623,752,No,,1790
624,752,No,,1791
622,753,TRANSPORTE BASURA,,1792
623,753,No,,1793
624,753,No,,1794
623,754,No,,1795
624,754,No,,1796
623,755,No,,1797
624,755,No,,1798
622,756,Comercial,,1799
623,756,No,,1800
624,756,No,,1801
622,757,Almacén,,1802
623,757,No,,1803
624,757,No,,1804
622,758,Carretillera,,1805
623,758,No,,1806
624,758,No,,1807
623,759,No,,1808
624,759,No,,1809
623,760,No,,1810
624,760,No,,1811
622,761,Ingeniero industrial,,1812
623,761,No,,1813
624,761,No,,1814
622,762,Bióloga (oficina),,1815
623,762,No,,1816
624,762,No,,1817
622,763,Estudiante,,1818
623,763,No,,1819
624,763,No,,1820
623,764,No,,1821
624,764,No,,1822
623,765,No,,1823
624,765,No,,1824
622,766,fabrica en estiu,,1825
623,766,No,,1826
624,766,No,,1827
623,767,No,,1828
624,767,No,,1829
622,768,Informático,,1830
623,768,No,,1831
624,768,No,,1832
623,769,No,,1833
624,769,No,,1834
623,770,No,,1835
624,770,No,,1836
622,771,Cartero,,1837
623,771,No,,1838
624,771,No,,1839
623,772,No,,1840
624,772,No,,1841
622,773,Carpintero,,1842
623,773,No,,1843
624,773,No,,1844
623,774,No,,1845
624,774,No,,1846
623,775,No,,1847
624,775,No,,1848
622,776,Estudainte,,1849
623,776,No,,1850
624,776,No,,1851
623,777,No,,1852
624,777,No,,1853
623,778,No,,1854
624,778,No,,1855
622,779,Camarera,,1856
623,779,No,,1857
624,779,No,,1858
622,780,Limpieza,,1859
623,780,No,,1860
624,780,No,,1861
623,781,No,,1862
624,781,No,,1863
622,782,Estudiante,,1864
623,782,No,,1865
624,782,No,,1866
622,783,Administrativo,,1867
623,783,No,,1868
624,783,No,,1869
622,784,Pensionista,,1870
623,784,No,,1871
624,784,No,,1872
623,785,No,,1873
624,785,No,,1874
623,786,No,,1875
624,786,No,,1876
623,787,No,,1877
624,787,No,,1878
622,788,Mercadona,,1879
623,788,No,,1880
624,788,No,,1881
623,789,No,,1882
624,789,No,,1883
623,790,No,,1884
624,790,No,,1885
623,791,No,,1886
624,791,No,,1887
622,792,Desempleada,,1888
623,792,No,,1889
624,792,No,,1890
623,793,No,,1891
624,793,No,,1892
623,794,No,,1893
624,794,No,,1894
623,795,No,,1895
624,795,No,,1896
623,796,No,,1897
624,796,No,,1898
623,797,No,,1899
624,797,No,,1900
623,798,No,,1901
624,798,No,,1902
623,799,No,,1903
624,799,No,,1904
623,800,No,,1905
624,800,No,,1906
623,801,No,,1907
624,801,No,,1908
622,802,Estudiante,,1909
623,802,No,,1910
624,802,No,,1911
622,803,Estudiante,,1912
623,803,No,,1913
624,803,No,,1914
623,805,No,,1915
624,805,No,,1916
622,806,Ama de casa,,1917
623,806,No,,1918
624,806,No,,1919
622,807,Tornero/ Soldador,,1920
623,807,No,,1921
624,807,No,,1922
622,808,Cajera supermercado,,1923
623,808,No,,1924
624,808,No,,1925
622,809,Estudiante,,1926
623,809,No,,1927
624,809,No,,1928
623,810,No,,1929
624,810,No,,1930
623,811,No,,1931
624,811,No,,1932
623,812,No,,1933
624,812,No,,1934
623,813,No,,1935
624,813,No,,1936
623,814,No,,1937
624,814,No,,1938
623,815,No,,1939
624,815,No,,1940
623,816,No,,1941
624,816,No,,1942
623,817,No,,1943
624,817,No,,1944
623,818,No,,1945
624,818,No,,1946
623,819,No,,1947
624,819,No,,1948
623,820,No,,1949
624,820,No,,1950
623,821,No,,1951
624,821,No,,1952
622,822,Ama de casa,,1953
623,822,No,,1954
624,822,No,,1955
623,823,No,,1956
624,823,No,,1957
622,824,Fabrica noche,,1958
623,824,No,,1959
624,824,No,,1960
623,825,No,,1961
624,825,No,,1962
623,826,No,,1963
624,826,No,,1964
623,827,No,,1965
624,827,No,,1966
623,828,No,,1967
624,828,No,,1968
623,829,No,,1969
624,829,No,,1970
623,830,No,,1971
624,830,No,,1972
623,831,No,,1973
624,831,No,,1974
622,832,Desempleada,,1975
623,832,No,,1976
624,832,No,,1977
622,833,Ama de casa,,1978
623,833,No,,1979
624,833,No,,1980
623,834,No,,1981
624,834,No,,1982
623,835,No,,1983
624,835,No,,1984
622,836,Policía,,1985
623,836,No,,1986
624,836,No,,1987
623,837,No,,1988
624,837,No,,1989
623,838,No,,1990
624,838,No,,1991
623,839,No,,1992
624,839,No,,1993
623,840,No,,1994
624,840,No,,1995
623,841,No,,1996
624,841,No,,1997
623,842,No,,1998
624,842,No,,1999
623,843,No,,2000
624,843,No,,2001
623,844,No,,2002
624,844,No,,2003
623,845,No,,2004
624,845,No,,2005
623,846,No,,2006
624,846,No,,2007
623,847,No,,2008
624,847,No,,2009
623,848,No,,2010
624,848,No,,2011
623,849,No,,2012
624,849,No,,2013
623,850,No,,2014
624,850,No,,2015
623,851,No,,2016
624,851,No,,2017
623,852,No,,2018
624,852,No,,2019
623,853,No,,2020
624,853,No,,2021
623,854,No,,2022
624,854,No,,2023
623,855,No,,2024
624,855,No,,2025
623,856,No,,2026
624,856,No,,2027
622,857,Limpiadora,,2028
623,857,No,,2029
624,857,No,,2030
622,858,Administrativa,,2031
623,858,No,,2032
624,858,No,,2033
623,859,No,,2034
624,859,No,,2035
622,860,Estudiante,,2036
623,860,No,,2037
624,860,No,,2038
622,861,Mozo de almacén,,2039
623,861,No,,2040
624,861,No,,2041
622,862,Ama de casa,,2042
623,862,No,,2043
624,862,No,,2044
622,863,Visitador médico,,2045
623,863,No,,2046
624,863,No,,2047
623,864,No,,2048
624,864,No,,2049
622,865,Jubilada - Quiosquera,,2050
623,865,No,,2051
624,865,No,,2052
622,866,Pensionista,,2053
623,866,No,,2054
624,866,No,,2055
622,867,Consum (perfumería),,2056
623,867,No,,2057
624,867,No,,2058
623,868,No,,2059
624,868,No,,2060
622,869,Obra/ Campo,,2061
623,869,No,,2062
624,869,No,,2063
622,870,Obra,,2064
623,870,No,,2065
624,870,No,,2066
623,871,No,,2067
624,871,No,,2068
622,872,Empresa de servicios,,2069
623,872,No,,2070
624,872,No,,2071
623,873,No,,2072
624,873,No,,2073
623,874,No,,2074
624,874,No,,2075
623,875,No,,2076
624,875,No,,2077
623,876,No,,2078
624,876,No,,2079
623,877,No,,2080
624,877,No,,2081
623,878,No,,2082
624,878,No,,2083
623,879,No,,2084
624,879,No,,2085
623,880,No,,2086
624,880,No,,2087
622,881,Autónoma,,2088
623,881,No,,2089
624,881,No,,2090
623,882,No,,2091
624,882,No,,2092
623,883,No,,2093
624,883,No,,2094
623,884,No,,2095
624,884,No,,2096
623,885,No,,2097
624,885,No,,2098
623,886,No,,2099
624,886,No,,2100
623,887,No,,2101
624,887,No,,2102
622,888,conductor de autobuses,,2103
623,888,No,,2104
624,888,No,,2105
623,889,No,,2106
624,889,No,,2107
623,890,No,,2108
624,890,No,,2109
623,891,No,,2110
624,891,No,,2111
623,892,No,,2112
624,892,No,,2113
623,893,No,,2114
624,893,No,,2115
623,894,No,,2116
624,894,No,,2117
623,895,No,,2118
624,895,No,,2119
622,896,Fábrica en cadena (Estiu),,2120
623,896,No,,2121
624,896,No,,2122
623,897,No,,2123
624,897,No,,2124
623,898,No,,2125
624,898,No,,2126
623,899,No,,2127
624,899,No,,2128
623,900,No,,2129
624,900,No,,2130
623,901,No,,2131
624,901,No,,2132
623,902,No,,2133
624,902,No,,2134
622,903,estudiante,,2135
623,903,No,,2136
624,903,No,,2137
623,904,No,,2138
624,904,No,,2139
623,905,No,,2140
624,905,No,,2141
623,906,No,,2142
624,906,No,,2143
623,907,No,,2144
624,907,No,,2145
622,908,Estudiante,,2146
623,908,No,,2147
624,908,No,,2148
623,909,No,,2149
624,909,No,,2150
623,910,No,,2151
624,910,No,,2152
623,911,No,,2153
624,911,No,,2154
622,912,Banca,,2155
623,912,No,,2156
624,912,No,,2157
623,913,No,,2158
624,913,No,,2159
622,914,Comercial,,2160
623,914,No,,2161
624,914,No,,2162
622,915,Estudiante,,2163
623,915,No,,2164
624,915,No,,2165
623,916,No,,2166
624,916,No,,2167
623,917,No,,2168
624,917,No,,2169
622,918,PINTOR MUEBLES. COGE PESO,,2170
623,918,No,,2171
624,918,No,,2172
622,919,Comercial,,2173
623,919,No,,2174
624,919,No,,2175
622,920,trabaja banco,,2176
623,920,No,,2177
624,920,No,,2178
622,921,Jubilada- Administrativa,,2179
623,921,No,,2180
624,921,No,,2181
623,922,No,,2182
624,922,No,,2183
623,923,No,,2184
624,923,No,,2185
623,924,No,,2186
624,924,No,,2187
623,925,No,,2188
624,925,No,,2189
623,926,No,,2190
624,926,No,,2191
623,927,No,,2192
624,927,No,,2193
622,928,Empleado ferrocarril (oficina),,2194
623,928,No,,2195
624,928,No,,2196
623,929,No,,2197
624,929,No,,2198
623,930,No,,2199
624,930,Sí,,2200
623,931,No,,2201
624,931,No,,2202
623,932,No,,2203
624,932,No,,2204
622,933,Profesora,,2205
623,933,No,,2206
624,933,No,,2207
623,934,No,,2208
624,934,No,,2209
623,935,No,,2210
624,935,No,,2211
623,936,No,,2212
624,936,No,,2213
623,937,No,,2214
624,937,No,,2215
623,938,No,,2216
624,938,No,,2217
623,939,No,,2218
624,939,No,,2219
623,940,No,,2220
624,940,No,,2221
623,941,No,,2222
624,941,No,,2223
623,942,No,,2224
624,942,No,,2225
623,943,No,,2226
624,943,No,,2227
623,944,No,,2228
624,944,No,,2229
622,945,Enfermera,,2230
623,945,No,,2231
624,945,No,,2232
623,946,No,,2233
624,946,No,,2234
623,947,No,,2235
624,947,No,,2236
623,948,No,,2237
624,948,No,,2238
623,949,No,,2239
624,949,No,,2240
623,950,No,,2241
624,950,No,,2242
622,951,Logopeda,,2243
623,951,No,,2244
624,951,No,,2245
623,952,No,,2246
624,952,No,,2247
623,953,No,,2248
624,953,No,,2249
622,954,Guardia Civil,,2250
623,954,No,,2251
624,954,No,,2252
623,955,No,,2253
624,955,No,,2254
622,956,Maestra,,2255
623,956,No,,2256
624,956,No,,2257
622,957,linea de produccion todo el día en bipedestación,,2258
623,957,No,,2259
624,957,No,,2260
622,958,Ama de casa,,2261
623,958,No,,2262
624,958,No,,2263
622,959,Educación Especial,,2264
623,959,No,,2265
624,959,No,,2266
622,960,Profesora FP,,2267
623,960,No,,2268
624,960,No,,2269
623,961,No,,2270
624,961,Sí,,2271
623,962,No,,2272
624,962,No,,2273
623,963,No,,2274
624,963,Sí,,2275
623,964,No,,2276
624,964,No,,2277
623,965,No,,2278
624,965,Sí,,2279
623,967,No,,2280
624,967,No,,2281
623,968,No,,2282
624,968,Sí,,2283
622,970,Maestra de Educación Primaria (Inglés),,2284
623,970,No,,2285
624,970,Sí,,2286
622,971,Estudiante,,2287
623,971,No,,2288
624,971,Sí,,2289
623,973,No,,2290
624,973,No,,2291
623,974,No,,2292
624,974,No,,2293
623,975,No,,2294
624,975,No,,2295
623,976,No,,2296
624,976,No,,2297
623,977,No,,2298
624,977,No,,2299
623,978,No,,2300
624,978,No,,2301
623,979,No,,2302
624,979,No,,2303
623,980,No,,2304
624,980,No,,2305
623,981,No,,2306
624,981,No,,2307
623,982,No,,2308
624,982,No,,2309
623,983,No,,2310
624,983,No,,2311
623,984,No,,2312
624,984,No,,2313
622,985,Maestra,,2314
623,985,No,,2315
624,985,Sí,,2316
623,986,No,,2317
624,986,No,,2318
623,987,No,,2319
624,987,No,,2320
623,988,No,,2321
624,988,No,,2322
623,989,No,,2323
624,989,No,,2324
623,990,No,,2325
624,990,No,,2326
623,991,No,,2327
624,991,No,,2328
622,992,Empresa Cárnica (envasado),,2329
623,992,No,,2330
624,992,No,,2331
622,993,Ama de casa,,2332
623,993,No,,2333
624,993,No,,2334
623,994,No,,2335
624,994,No,,2336
623,995,No,,2337
624,995,No,,2338
622,996,Contable,,2339
623,996,No,,2340
624,996,No,,2341
623,997,No,,2342
624,997,No,,2343
622,998,sentado en ordenador,,2344
623,998,No,,2345
624,998,No,,2346
623,999,No,,2347
624,999,No,,2348
623,1000,No,,2349
624,1000,No,,2350
622,1001,Pintor,,2351
623,1001,No,,2352
624,1001,No,,2353
622,1002,Esteticien,,2354
623,1002,No,,2355
624,1002,No,,2356
623,1003,No,,2357
624,1003,No,,2358
623,1004,No,,2359
624,1004,No,,2360
622,1005,Director de exportación,,2361
623,1005,No,,2362
624,1005,No,,2363
622,1006,Enfermera,,2364
623,1006,No,,2365
624,1006,No,,2366
623,1007,No,,2367
624,1007,No,,2368
622,1008,Trabajadora social,,2369
623,1008,No,,2370
624,1008,No,,2371
622,1009,Obra,,2372
623,1009,No,,2373
624,1009,No,,2374
622,1010,Desempleada,,2375
623,1010,No,,2376
624,1010,No,,2377
622,1011,C/ Ladrillar 40,,2378
623,1011,No,,2379
624,1011,No,,2380
622,1012,Policía,,2381
623,1012,No,,2382
624,1012,No,,2383
623,1013,No,,2384
624,1013,No,,2385
622,1014,Docencia,,2386
623,1014,No,,2387
624,1014,No,,2388
623,1015,No,,2389
624,1015,No,,2390
623,1016,No,,2391
624,1016,No,,2392
623,1017,No,,2393
624,1017,No,,2394
623,1018,No,,2395
624,1018,No,,2396
622,1019,Administrativa,,2397
623,1019,No,,2398
624,1019,No,,2399
622,1020,Fábrica,,2400
623,1020,No,,2401
624,1020,No,,2402
623,1021,No,,2403
624,1021,No,,2404
622,1022,Consultora informática,,2405
623,1022,No,,2406
624,1022,No,,2407
623,1023,No,,2408
624,1023,No,,2409
623,1024,No,,2410
624,1024,No,,2411
622,1025,Violinista,,2412
623,1025,No,,2413
624,1025,No,,2414
623,1026,No,,2415
624,1026,No,,2416
623,1027,No,,2417
624,1027,No,,2418
623,1028,No,,2419
624,1028,No,,2420
623,1029,No,,2421
624,1029,No,,2422
623,1030,No,,2423
624,1030,No,,2424
623,1031,No,,2425
624,1031,No,,2426
623,1032,No,,2427
624,1032,No,,2428
623,1033,No,,2429
624,1033,No,,2430
622,1034,Informático,,2431
623,1034,No,,2432
624,1034,No,,2433
622,1035,Jubilada,,2434
623,1035,No,,2435
624,1035,No,,2436
623,1036,No,,2437
624,1036,No,,2438
622,1037,Ama de casa,,2439
623,1037,No,,2440
624,1037,No,,2441
623,1038,No,,2442
624,1038,No,,2443
622,1039,Agente comercial,,2444
623,1039,No,,2445
624,1039,No,,2446
622,1040,Administrativa,,2447
623,1040,No,,2448
624,1040,No,,2449
622,1041,Obrador,,2450
623,1041,No,,2451
624,1041,No,,2452
623,1042,No,,2453
624,1042,No,,2454
623,1043,No,,2455
624,1043,No,,2456
622,1044,monitora de natacion,,2457
623,1044,No,,2458
624,1044,No,,2459
623,1045,No,,2460
624,1045,No,,2461
623,1046,No,,2462
624,1046,No,,2463
623,1047,No,,2464
624,1047,No,,2465
622,1048,Ama de casa,,2466
623,1048,No,,2467
624,1048,No,,2468
623,1049,No,,2469
624,1049,No,,2470
623,1050,No,,2471
624,1050,No,,2472
623,1051,No,,2473
624,1051,No,,2474
622,1052,Abogada (trabaja sentada),,2475
623,1052,No,,2476
624,1052,No,,2477
623,1053,No,,2478
624,1053,No,,2479
623,1054,No,,2480
624,1054,No,,2481
623,1055,No,,2482
624,1055,No,,2483
622,1056,Operario reparación vehículos,,2484
623,1056,No,,2485
624,1056,No,,2486
623,1057,No,,2487
624,1057,No,,2488
623,1058,No,,2489
624,1058,No,,2490
622,1059,Ama de casa,,2491
623,1059,No,,2492
624,1059,No,,2493
623,1060,No,,2494
624,1060,No,,2495
623,1061,No,,2496
624,1061,No,,2497
623,1062,No,,2498
624,1062,No,,2499
623,1063,No,,2500
624,1063,No,,2501
623,1064,No,,2502
624,1064,No,,2503
623,1065,No,,2504
624,1065,No,,2505
623,1066,No,,2506
624,1066,No,,2507
623,1067,No,,2508
624,1067,No,,2509
622,1068,Pintor de murales,,2510
623,1068,No,,2511
624,1068,No,,2512
622,1069,Administrativa,,2513
623,1069,No,,2514
624,1069,No,,2515
623,1070,No,,2516
624,1070,Sí,,2517
623,1072,No,,2518
624,1072,No,,2519
623,1073,No,,2520
624,1073,No,,2521
622,1074,Publicista,,2522
623,1074,No,,2523
624,1074,No,,2524
623,1075,No,,2525
624,1075,No,,2526
623,1076,No,,2527
624,1076,No,,2528
623,1077,No,,2529
624,1077,No,,2530
623,1078,No,,2531
624,1078,No,,2532
623,1079,No,,2533
624,1079,No,,2534
623,1080,No,,2535
624,1080,No,,2536
623,1081,No,,2537
624,1081,No,,2538
623,1082,No,,2539
624,1082,No,,2540
623,1083,No,,2541
624,1083,No,,2542
623,1084,No,,2543
624,1084,No,,2544
623,1085,No,,2545
624,1085,No,,2546
623,1086,No,,2547
624,1086,No,,2548
623,1087,No,,2549
624,1087,No,,2550
622,1088,Hostelería,,2551
623,1088,No,,2552
624,1088,No,,2553
622,1089,Profesor,,2554
623,1089,No,,2555
624,1089,No,,2556
623,1090,No,,2557
624,1090,No,,2558
