id,id_linedcto,id_tabla,id_field,indice,numero,itabla,seccion
20053,259,1,1,1,,,
20054,259,1,2,2,,,
20055,259,1,3,3,,,
20056,259,1,4,4,,,
20057,259,1,5,5,,,
20058,259,1,6,6,,,
20059,259,1,7,7,,,
20060,259,1,8,8,,,
20061,259,1,4,9,,,
20062,259,1,274,10,,,
20063,259,24,101,11,,,
20064,259,24,102,12,,,
20065,259,24,286,13,,,
20066,259,24,71,14,,,
20067,259,24,100,15,,,
20068,259,24,103,16,,,
20069,259,61,287,17,,,
20070,259,62,288,18,,,
20071,259,25,104,19,,,
20072,259,24,289,20,,,
20073,259,4,34,21,1,,
20074,259,4,77,22,1,,
20075,259,4,17,23,1,,
20076,259,1,1,24,,,
20077,230,1,1,1,,,
20078,230,1,2,2,,,
20079,230,1,3,3,,,
20080,230,1,4,4,,,
20081,230,1,5,5,,,
20082,230,1,6,6,,,
20083,230,1,7,7,,,
20084,230,1,8,8,,,
20085,230,1,4,9,,,
20086,230,1,274,10,,,
20087,230,4,34,11,1,,
20088,230,24,101,12,,,
20089,230,24,102,13,,,
20090,230,24,286,14,,,
20091,230,24,71,15,,,
20092,230,24,100,16,,,
20093,230,24,103,17,,,
20094,230,61,287,18,,,
20095,230,62,288,19,,,
20096,230,25,104,20,,,
20097,230,4,34,21,1,,
20098,230,4,72,22,1,,
20099,230,4,73,23,1,,
20110,230,4,74,24,1,,
20111,230,4,75,25,1,,
20112,230,4,76,26,1,,
20113,230,4,77,27,1,,
20114,230,4,20,28,1,,
20115,230,4,79,29,1,,
20116,230,4,78,30,1,,
20117,230,4,17,31,1,,
20118,230,4,18,32,1,,
20119,230,27,107,33,,3,
20120,229,1,9,9,,,
20121,229,1,4,10,,,
20122,229,24,101,11,,,
20123,229,24,102,12,,,
20124,229,4,34,13,1,,
20125,229,4,77,14,1,,
20126,229,37,91,15,,,
20127,229,24,286,16,,,
20128,229,24,100,17,,,
20129,229,24,103,18,,,
20130,229,24,71,19,,,
20131,229,25,104,20,,,
20384,245,1,1,1,,,
20385,245,1,2,2,,,
20386,245,1,3,3,,,
20387,245,1,4,4,,,
20388,245,1,5,5,,,
20389,245,1,6,6,,,
20390,245,1,7,7,,,
20391,245,1,8,8,,,
20392,245,1,4,9,,,
20393,245,1,274,10,,,
20394,245,4,34,11,,,
20395,245,4,72,12,,,
20396,245,4,73,13,,,
20397,245,4,74,14,,,
20398,245,4,75,15,,,
20399,245,4,76,16,,,
20400,245,4,77,17,,,
20401,245,4,20,18,,,
20402,245,4,79,19,,,
20403,245,4,78,20,,,
20404,245,4,17,21,,,
20405,245,4,18,22,,,
20406,245,4,80,23,,,
20407,245,37,91,24,,,
20408,245,4,81,25,,,
20409,245,21,91,26,1,,
20410,245,21,26,27,1,,
20411,245,21,93,28,1,,
20412,245,4,289,29,,,
20413,245,4,307,30,,,
20414,245,4,308,31,,,
20415,245,4,309,32,,,
20416,245,4,310,33,,,
20417,245,4,311,34,,,
20418,245,1,1,35,,,
20577,270,1,1,1,,,
20578,270,1,2,2,,,
20579,270,1,3,3,,,
20580,270,1,4,4,,,
20581,270,1,6,5,,,
20582,270,1,5,6,,,
20583,270,1,7,7,,,
20584,270,1,8,8,,,
20585,270,32,122,9,,,
20586,270,32,124,10,,,
20587,270,32,126,11,,,
20588,270,32,125,12,,,
20589,270,32,127,13,,,
20590,270,32,128,14,,,
20591,270,32,292,15,,,
20592,270,32,40,16,,,
20593,270,32,122,17,,,
20594,270,32,123,18,,,
20595,270,34,71,19,,3,
20596,270,34,313,20,,3,
20597,270,34,314,21,,3,
20598,270,34,129,22,,3,
20599,270,34,132,23,,3,
20600,270,34,134,24,,3,
20601,270,32,294,25,,,
20602,270,32,132,26,,,
20603,270,32,134,27,,,
20724,273,70,315,1,,,
20725,273,70,313,2,,,
20726,273,4,34,3,,,
20727,273,4,72,4,,,
20728,273,70,316,5,,,
20729,273,70,317,6,,,
20730,273,70,318,7,,,
20731,273,70,319,8,,,
20732,273,37,91,9,,,
20733,273,71,325,10,,,
20734,273,71,320,11,,,
20735,273,70,321,12,,,
20736,273,72,322,13,,,
20737,273,70,315,14,,,
20738,273,70,313,15,,,
20739,273,4,34,16,,,
20740,273,4,72,17,,,
20741,273,70,316,18,,,
20742,273,70,317,19,,,
20743,273,70,318,20,,,
20744,273,70,319,21,,,
20745,273,37,91,22,,,
20746,273,71,325,23,,,
20747,273,71,320,24,,,
20748,273,70,323,25,,,
20749,273,70,321,26,,,
20750,273,70,324,27,,,
20751,273,72,322,28,,,
20752,274,70,315,1,,,
20753,274,70,313,2,,,
20754,274,4,34,3,,,
20755,274,4,72,4,,,
20756,274,70,316,5,,,
20757,274,70,317,6,,,
20758,274,70,318,7,,,
20759,274,70,319,8,,,
20760,274,37,91,9,,,
20761,274,71,325,10,,,
20762,274,71,320,11,,,
20763,274,70,321,12,,,
20764,274,72,322,13,,,
20765,274,70,315,14,,,
20766,274,70,313,15,,,
20767,274,4,34,16,,,
20768,274,4,72,17,,,
20769,274,70,316,18,,,
20770,274,70,317,19,,,
20771,274,70,318,20,,,
20772,274,70,319,21,,,
20773,274,37,91,22,,,
20774,274,71,325,23,,,
20775,274,71,320,24,,,
20776,274,70,323,25,,,
20777,274,70,324,26,,,
20778,274,72,322,27,,,
20962,275,1,1,1,,,
20963,275,1,3,2,,,
20964,275,1,6,3,,,
20965,275,1,4,4,,,
20966,275,1,5,5,,,
20967,275,1,274,6,,,
20968,275,4,34,7,,,
20969,275,4,73,8,,,
20970,275,4,75,9,,,
20971,275,4,74,10,,,
20972,275,4,76,11,,,
20973,275,4,34,12,,,
20974,275,1,1,13,,,
20975,275,1,1,14,,,
20976,275,1,7,15,,,
20977,275,1,1,16,,,
20978,275,1,9,17,,,
20979,276,1,1,1,,,
20980,276,1,3,2,,,
20981,276,1,6,3,,,
20982,276,1,4,4,,,
20983,276,1,5,5,,,
20984,276,1,274,6,,,
20985,276,4,34,7,,,
20986,276,4,73,8,,,
20987,276,4,75,9,,,
20988,276,4,74,10,,,
20989,276,4,76,11,,,
20990,276,4,34,12,,,
20991,276,1,1,13,,,
20992,276,1,1,14,,,
20993,276,1,7,15,,,
20994,276,1,1,16,,,
20995,276,1,9,17,,,
21044,278,1,1,1,,,
21045,278,1,2,2,,,
21046,278,1,3,3,,,
21047,278,1,4,4,,,
21048,278,1,5,5,,,
21049,278,1,6,6,,,
21050,278,1,7,7,,,
21051,278,1,8,8,,,
21052,278,1,9,9,,,
21053,278,1,4,10,,,
21054,278,1,274,11,,,
21055,278,4,80,12,,,
21056,278,4,34,13,,,
21057,278,4,77,14,,,
21058,278,37,91,15,,,
21059,278,4,81,16,,,
21060,278,4,72,17,,,
21061,278,21,91,18,1,,
21062,278,21,26,19,1,,
21092,279,1,1,1,,,
21093,279,1,2,2,,,
21094,279,1,3,3,,,
21095,279,1,4,4,,,
21096,279,1,5,5,,,
21097,279,1,6,6,,,
21098,279,1,7,7,,,
21099,279,1,8,8,,,
21100,279,1,4,9,,,
21101,279,1,274,10,,,
21102,279,4,34,11,,,
21103,279,4,72,12,,,
21104,279,4,73,13,,,
21105,279,4,74,14,,,
21106,279,4,75,15,,,
21107,279,4,76,16,,,
21108,279,4,77,17,,,
21109,279,4,20,18,,,
21110,279,4,79,19,,,
21111,279,4,78,20,,,
21112,279,4,17,21,,,
21113,279,4,18,22,,,
21114,279,4,80,23,,,
21115,279,37,91,24,,,
21116,279,4,81,25,,,
21117,279,21,91,26,1,,
21118,279,21,26,27,1,,
21119,279,21,93,28,1,,
21120,279,1,1,29,,,
21156,280,1,1,1,,,
21157,280,1,2,2,,,
21158,280,1,3,3,,,
21159,280,1,4,4,,,
21160,280,1,5,5,,,
21161,280,1,6,6,,,
21162,280,1,7,7,,,
21163,280,1,8,8,,,
21164,280,1,4,9,,,
21165,280,1,274,10,,,
21166,280,4,34,11,,,
21167,280,4,72,12,,,
21168,280,4,73,13,,,
21169,280,4,74,14,,,
21170,280,4,75,15,,,
21171,280,4,76,16,,,
21172,280,4,77,17,,,
21173,280,4,20,18,,,
21174,280,4,79,19,,,
21175,280,4,78,20,,,
21176,280,4,17,21,,,
21177,280,4,18,22,,,
21178,280,4,80,23,,,
21179,280,37,91,24,,,
21180,280,4,81,25,,,
21181,280,21,91,26,1,,
21182,280,21,26,27,1,,
21183,280,21,93,28,1,,
21184,280,4,289,29,,,
21185,280,4,307,30,,,
21186,280,4,308,31,,,
21187,280,4,309,32,,,
21188,280,4,310,33,,,
21189,280,4,311,34,,,
21190,280,1,1,35,,,
21293,281,1,1,1,,,
21294,281,1,2,2,,,
21295,281,1,3,3,,,
21296,281,1,4,4,,,
21297,281,1,5,5,,,
21298,281,1,6,6,,,
21299,281,1,7,7,,,
21300,281,1,8,8,,,
21301,281,1,4,9,,,
21302,281,1,274,10,,,
21303,281,4,34,11,,,
21304,281,4,72,12,,,
21305,281,4,73,13,,,
21306,281,4,74,14,,,
21307,281,4,75,15,,,
21308,281,4,76,16,,,
21309,281,4,77,17,,,
21310,281,4,20,18,,,
21311,281,4,79,19,,,
21312,281,4,78,20,,,
21313,281,4,17,21,,,
21314,281,4,18,22,,,
21315,281,36,40,23,,,
21316,281,36,246,24,,,
21317,281,36,71,25,,,
21318,281,1,1,26,,,
21319,282,1,1,1,,,
21320,282,1,2,2,,,
21321,282,1,3,3,,,
21322,282,1,4,4,,,
21323,282,1,5,5,,,
21324,282,1,6,6,,,
21325,282,1,7,7,,,
21326,282,1,8,8,,,
21327,282,1,4,9,,,
21328,282,1,274,10,,,
21329,282,4,34,11,,,
21330,282,4,72,12,,,
21331,282,4,73,13,,,
21332,282,4,74,14,,,
21333,282,4,75,15,,,
21334,282,4,76,16,,,
21335,282,4,77,17,,,
21336,282,4,20,18,,,
21337,282,4,79,19,,,
21338,282,4,78,20,,,
21339,282,4,17,21,,,
21340,282,4,18,22,,,
21341,282,35,107,23,,,
21342,282,35,108,24,,,
21343,282,1,1,25,,,
21364,283,1,274,1,,,
21365,283,37,91,2,,,
21366,283,4,34,3,,,
21367,283,4,72,4,,,
21368,283,4,73,5,,,
21369,283,4,74,6,,,
21370,283,4,75,7,,,
21371,283,4,76,8,,,
21372,283,4,77,9,,,
21373,283,4,20,10,,,
21374,283,4,79,11,,,
21375,283,4,78,12,,,
21376,283,4,17,13,,,
21377,283,4,18,14,,,
21378,283,35,107,15,,,
21379,283,35,108,16,,,
21380,283,35,289,17,,,
21381,283,35,136,18,,,
21382,283,35,302,19,,,
21383,283,1,1,20,,,
21417,284,1,1,1,,,
21418,284,1,2,2,,,
21419,284,1,3,3,,,
21420,284,1,4,4,,,
21421,284,1,5,5,,,
21422,284,1,6,6,,,
21423,284,1,7,7,,,
21424,284,1,8,8,,,
21425,284,1,4,9,,,
21426,284,1,274,10,,,
21427,284,4,34,11,,,
21428,284,4,72,12,,,
21429,284,4,73,13,,,
21430,284,4,74,14,,,
21431,284,4,75,15,,,
21432,284,4,76,16,,,
21433,284,4,77,17,,,
21434,284,4,20,18,,,
21435,284,4,79,19,,,
21436,284,4,78,20,,,
21437,284,4,17,21,,,
21438,284,4,18,22,,,
21439,284,57,270,23,,,
21440,284,57,271,24,,,
21441,284,57,272,25,,,
21442,284,57,273,26,,,
21443,284,4,277,27,,,
21444,284,4,278,28,,,
21445,284,4,279,29,,,
21446,284,4,281,30,,,
21447,284,4,282,31,,,
21448,284,4,283,32,,,
21449,284,1,1,33,,,
21485,285,1,1,1,,,
21486,285,1,2,2,,,
21487,285,1,3,3,,,
21488,285,1,4,4,,,
21489,285,1,5,5,,,
21490,285,1,6,6,,,
21491,285,1,7,7,,,
21492,285,1,8,8,,,
21493,285,1,4,9,,,
21494,285,1,274,10,,,
21495,285,4,34,11,,,
21496,285,4,72,12,,,
21497,285,4,73,13,,,
21498,285,4,74,14,,,
21499,285,4,75,15,,,
21500,285,4,76,16,,,
21501,285,4,77,17,,,
21502,285,4,20,18,,,
21503,285,4,79,19,,,
21504,285,4,78,20,,,
21505,285,4,17,21,,,
21506,285,4,18,22,,,
21507,285,73,270,23,,,
21508,285,73,326,24,,,
21509,285,73,327,25,,,
21510,285,73,328,26,,,
21511,285,73,329,27,,,
21512,285,73,330,28,,,
21513,285,73,331,29,,,
21514,285,73,332,30,,,
21515,285,73,313,31,,,
21516,285,73,137,32,,,
21517,285,4,333,33,,,
21518,285,4,334,34,,,
21519,285,1,1,35,,,
21548,288,4,34,1,,,
21549,288,4,72,2,,,
21550,288,1,4,3,,,
21551,288,1,336,4,,,
21552,289,1,1,1,,,
21553,289,1,1,2,,,
21554,289,1,1,3,,,
21555,289,1,3,4,,,
21556,289,1,4,5,,,
21557,289,1,6,6,,,
21558,289,1,5,7,,,
21559,289,4,34,8,,,
21560,290,1,1,1,,,
21561,290,1,2,2,,,
21562,290,1,3,3,,,
21563,290,1,4,4,,,
21564,290,1,5,5,,,
21565,290,1,6,6,,,
21566,290,1,7,7,,,
21567,290,1,8,8,,,
21568,290,1,4,9,,,
21569,290,1,274,10,,,
21570,290,4,34,11,,,
21571,290,4,72,12,,,
21572,290,4,73,13,,,
21573,290,4,74,14,,,
21574,290,4,75,15,,,
21575,290,4,76,16,,,
21576,290,4,77,17,,,
21577,290,4,20,18,,,
21578,290,4,79,19,,,
21579,290,4,78,20,,,
21580,290,4,17,21,,,
21581,290,4,18,22,,,
21582,290,35,107,23,,2,
21583,290,35,108,24,,2,
21584,290,1,1,25,,,
21585,291,4,80,1,,,
21586,291,1,274,2,,,
21587,291,4,34,3,,,
21588,291,4,73,4,,,
21589,291,4,75,5,,,
21590,291,4,74,6,,,
21591,291,4,77,7,,,
21592,291,4,79,8,,,
21593,291,4,17,9,,,
21594,291,76,337,10,,,
21595,291,35,289,11,,3,
21596,291,35,307,12,,4,
21597,291,35,308,13,,5,
21598,291,1,4,14,,,
21599,291,1,274,15,,,
21600,291,1,4,16,,,
21601,291,1,274,17,,,
21602,291,37,91,18,,,
21603,291,4,34,19,,,
21679,294,1,338,1,,,
21680,294,1,1,2,,,
21681,294,1,2,3,,,
21682,294,1,3,4,,,
21683,294,1,4,5,,,
21684,294,1,5,6,,,
21685,294,1,6,7,,,
21686,294,1,7,8,,,
21687,294,4,34,9,,,
21688,294,4,72,10,,,
21689,294,35,107,11,,,
21690,294,35,303,12,,,
21691,294,1,4,13,,,
21692,294,1,336,14,,,
21693,297,1,338,1,,,
21694,297,1,1,2,,,
21695,297,1,3,3,,,
21696,297,1,7,4,,,
21697,297,1,17,5,,,
21698,297,4,34,6,,,
21699,297,35,108,7,,,
21700,297,35,107,8,,,
21701,297,35,303,9,,,
21702,299,1,338,1,,,
21703,299,1,1,2,,,
21704,299,1,2,3,,,
21705,299,1,3,4,,,
21706,299,1,4,5,,,
21707,299,1,6,6,,,
21708,299,1,5,7,,,
21709,299,1,7,8,,,
21710,299,4,34,9,,,
21711,299,4,72,10,,,
21712,299,4,73,11,,,
21713,299,4,74,12,,,
21714,299,4,75,13,,,
21715,299,4,76,14,,,
21716,299,73,339,15,,,
21717,299,73,292,16,,,
21718,299,73,270,17,,,
21719,299,77,327,18,,2,
21720,299,77,329,19,,2,
21721,299,73,329,20,,,
21722,299,73,340,21,,,
21723,299,73,278,22,,,
21724,299,73,341,23,,,
21777,306,1,338,1,,,
21778,306,4,34,2,,,
21779,306,4,72,3,,,
21780,306,1,1,4,,,
21781,306,1,1,5,,,
21782,306,1,1,6,,,
21783,306,1,3,7,,,
21784,306,1,4,8,,,
21785,306,1,6,9,,,
21786,306,1,5,10,,,
21787,306,1,336,11,,,
21788,306,4,34,12,,,
21839,302,1,338,1,,,
21840,302,1,1,2,,,
21841,302,1,2,3,,,
21842,302,1,3,4,,,
21843,302,1,4,5,,,
21844,302,1,6,6,,,
21845,302,1,5,7,,,
21846,302,1,7,8,,,
21847,302,32,122,9,,,
21848,302,32,123,10,,,
21849,302,32,124,11,,,
21850,302,32,126,12,,,
21851,302,32,125,13,,,
21852,302,32,127,14,,,
21853,302,32,128,15,,,
21854,302,32,292,16,,,
21855,302,32,40,17,,,
21856,302,45,71,18,,2,
21857,302,45,129,19,,2,
21858,302,32,306,20,,,
21859,302,32,294,21,,,
21860,302,32,134,22,,,
21957,308,1,338,1,,,
21958,308,4,34,2,,,
21959,308,4,72,3,,,
21960,308,1,1,4,,,
21961,308,1,1,5,,,
21962,308,1,1,6,,,
21963,308,1,3,7,,,
21964,308,1,4,8,,,
21965,308,1,6,9,,,
21966,308,1,5,10,,,
21967,308,1,336,11,,,
21968,308,4,34,12,,,
21981,305,1,1,1,,,
21982,305,1,3,2,,,
21983,305,1,6,3,,,
21984,305,1,4,4,,,
21985,305,4,345,5,,,
21986,305,4,34,6,,,
21987,305,4,73,7,,,
21988,305,4,75,8,,,
21989,305,4,74,9,,,
21990,305,4,346,10,,,
21991,305,4,347,11,,,
21992,305,4,348,12,,,
22039,301,1,338,1,,,
22040,301,1,1,2,,,
22041,301,1,2,3,,,
22042,301,1,3,4,,,
22043,301,1,4,5,,,
22044,301,1,6,6,,,
22045,301,1,5,7,,,
22046,301,1,7,8,,,
22047,301,32,122,9,,,
22048,301,32,123,10,,,
22049,301,32,124,11,,,
22050,301,32,126,12,,,
22051,301,32,125,13,,,
22052,301,32,127,14,,,
22053,301,32,128,15,,,
22054,301,32,292,16,,,
22055,301,32,40,17,,,
22056,301,45,71,18,,2,
22057,301,45,129,19,,2,
22058,301,32,306,20,,,
22059,301,32,294,21,,,
22060,301,32,134,22,,,
22061,300,1,338,1,,,
22062,300,1,336,2,,,
22063,300,4,34,3,,,
22064,300,78,342,4,,,
22065,300,78,343,5,,,
22066,300,78,344,6,,,
22067,300,1,1,7,,,
22068,292,1,338,1,,,
22069,292,1,1,2,,,
22070,292,1,1,3,,,
22071,292,1,3,4,,,
22072,292,1,4,5,,,
22073,292,1,6,6,,,
22074,292,1,5,7,,,
22075,292,1,336,8,,,
22076,292,4,34,9,,,
22077,293,1,338,1,,,
22078,293,1,1,2,,,
22079,293,1,2,3,,,
22080,293,1,3,4,,,
22081,293,1,4,5,,,
22082,293,1,5,6,,,
22083,293,1,6,7,,,
22084,293,1,7,8,,,
22085,293,4,34,9,,,
22086,293,4,72,10,,,
22087,293,1,4,11,,,
22088,293,1,336,12,,,
22125,310,1,1,1,,,
22126,310,1,3,2,,,
22127,310,1,6,3,,,
22128,310,1,4,4,,,
22129,310,4,345,5,,,
22130,310,4,34,6,,,
22131,310,4,73,7,,,
22132,310,4,75,8,,,
22133,310,4,74,9,,,
22134,310,4,346,10,,,
22135,310,4,347,11,,,
22136,310,4,348,12,,,
22137,310,4,348,13,,,
22177,295,1,338,1,,,
22178,295,1,1,2,,,
22179,295,1,1,3,,,
22180,295,1,3,4,,,
22181,295,1,4,5,,,
22182,295,1,6,6,,,
22183,295,1,5,7,,,
22184,295,1,336,8,,,
22185,295,4,34,9,,,
22186,309,1,338,1,,,
22187,309,1,1,2,,,
22188,309,1,2,3,,,
22189,309,1,3,4,,,
22190,309,1,4,5,,,
22191,309,1,6,6,,,
22192,309,1,5,7,,,
22193,309,1,7,8,,,
22194,309,4,34,9,,,
22195,309,4,72,10,,,
22196,309,4,73,11,,,
22197,309,4,74,12,,,
22198,309,4,75,13,,,
22199,309,4,76,14,,,
22200,309,73,339,15,,,
22201,309,73,292,16,,,
22202,309,73,270,17,,,
22203,309,77,327,18,,2,
22204,309,77,329,19,,2,
22205,309,73,329,20,,,
22206,309,73,340,21,,,
22207,309,73,278,22,,,
22208,309,73,341,23,,,
22267,304,1,1,1,,,
22268,304,1,3,2,,,
22269,304,1,6,3,,,
22270,304,1,4,4,,,
22271,304,79,345,5,,1,
22272,304,79,34,6,,2,
22273,304,80,349,7,,,
22274,304,79,346,8,,2,
22275,304,4,347,9,,,
22276,304,4,348,10,,,
22277,304,4,348,11,,,
22313,303,1,338,1,,,
22314,303,1,1,2,,,
22315,303,1,2,3,,,
22316,303,1,3,4,,,
22317,303,1,4,5,,,
22318,303,1,6,6,,,
22319,303,1,5,7,,,
22320,303,1,7,8,,,
22321,303,4,34,9,,,
22322,303,4,72,10,,,
22323,303,4,73,11,,,
22324,303,4,74,12,,,
22325,303,4,75,13,,,
22326,303,4,76,14,,,
22327,303,73,339,15,,,
22328,303,73,270,16,,,
22329,303,77,327,17,,,
22330,303,77,329,18,,,
22331,303,73,329,19,,,
22332,303,73,340,20,,,
22333,303,73,278,21,,,
22334,303,73,341,22,,,
22422,296,1,338,1,,,
22423,296,1,1,2,,,
22424,296,1,2,3,,,
22425,296,1,3,4,,,
22426,296,1,4,5,,,
22427,296,1,5,6,,,
22428,296,1,6,7,,,
22429,296,1,7,8,,,
22430,296,1,274,9,,,
22431,296,37,91,10,,,
22432,296,4,34,11,,,
22433,296,4,72,12,,,
22434,296,4,72,13,,,
22435,296,4,73,14,,,
22436,296,4,75,15,,,
22437,296,4,75,16,,,
22438,296,4,74,17,,,
22439,296,4,74,18,,,
22440,296,4,76,19,,,
22441,296,4,77,20,,,
22442,296,4,79,21,,,
22443,296,4,20,22,,,
22444,296,4,78,23,,,
22445,296,4,21,24,,,
22446,296,4,17,25,,,
22447,296,35,107,26,,3,
22448,296,35,108,27,,3,
22449,296,35,289,28,,3,
22450,296,35,302,29,,3,
22451,317,4,34,1,,,
22452,317,4,72,2,,,
22453,317,4,80,3,,,
22454,317,4,351,4,,,
22455,317,81,350,5,,,
22465,319,1,338,1,,,
22466,319,1,1,2,,,
22467,319,1,1,3,,,
22468,319,1,3,4,,,
22469,319,1,4,5,,,
22470,319,1,6,6,,,
22471,319,1,5,7,,,
22472,319,1,336,8,,,
22473,319,4,34,9,,,
22533,316,37,91,1,,,
22534,316,37,352,2,,,
22579,271,70,315,1,,,
22580,271,70,313,2,,,
22581,271,4,34,3,,,
22582,271,4,72,4,,,
22583,271,70,316,5,,,
22584,271,70,317,6,,,
22585,271,70,318,7,,,
22586,271,70,319,8,,,
22587,271,37,91,9,,,
22588,271,71,325,10,,,
22589,271,71,320,11,,,
22590,271,70,321,12,,,
22591,271,72,322,13,,,
22592,271,70,315,14,,,
22593,271,70,313,15,,,
22594,271,4,34,16,,,
22595,271,4,72,17,,,
22596,271,70,316,18,,,
22597,271,70,317,19,,,
22598,271,70,318,20,,,
22599,271,70,319,21,,,
22600,271,37,91,22,,,
22601,271,71,325,23,,,
22602,271,71,320,24,,,
22603,271,70,323,25,,,
22604,271,70,321,26,,,
22605,271,70,324,27,,,
22606,271,72,322,28,,,
22800,337,1,338,1,,,
22801,337,1,1,2,,,
22802,337,1,2,3,,,
22803,337,1,3,4,,,
22804,337,1,4,5,,,
22805,337,1,5,6,,,
22806,337,1,6,7,,,
22807,337,1,7,8,,,
22808,337,1,274,9,,,
22809,337,4,34,10,,,
22810,337,4,72,11,,,
22811,337,4,73,12,,,
22812,337,4,74,13,,,
22813,337,4,75,14,,,
22814,337,4,76,15,,,
22815,337,4,77,16,,,
22816,337,4,20,17,,,
22817,337,4,79,18,,,
22818,337,4,20,19,,,
22819,337,4,21,20,,,
22820,337,4,17,21,,,
22821,337,4,18,22,,,
22822,337,4,80,23,,,
22823,337,37,91,24,,,
22824,337,4,81,25,,,
22825,337,21,91,26,1,,
22826,337,21,26,27,1,,
22827,337,21,93,28,1,,
22828,338,1,338,1,,,
22829,338,1,1,2,,,
22830,338,1,1,3,,,
22831,338,1,2,4,,,
22832,338,1,3,5,,,
22833,338,1,4,6,,,
22834,338,1,5,7,,,
22835,338,1,6,8,,,
22836,338,1,7,9,,,
22837,338,1,274,10,,,
22838,338,37,91,11,,,
22839,338,4,34,12,,,
22840,338,4,72,13,,,
22841,338,4,73,14,,,
22842,338,4,75,15,,,
22843,338,4,74,16,,,
22844,338,4,76,17,,,
22845,338,4,77,18,,,
22846,338,4,79,19,,,
22847,338,4,78,20,,,
22848,338,4,20,21,,,
22849,338,4,17,22,,,
22850,338,35,107,23,,3,
22851,338,35,108,24,,3,
22852,338,35,289,25,,3,
22853,338,35,302,26,,3,
22854,339,1,1,1,,,
22855,339,1,1,2,,,
22856,339,1,3,3,,,
22857,339,1,6,4,,,
22858,339,1,4,5,,,
22859,339,4,345,6,,,
22860,339,4,34,7,,,
22861,339,4,73,8,,,
22862,339,4,75,9,,,
22863,339,4,74,10,,,
22864,339,4,346,11,,,
22865,339,4,347,12,,,
22866,339,4,348,13,,,
22867,330,1,1,1,,,
22868,330,1,3,2,,,
22869,330,1,6,3,,,
22870,330,1,4,4,,,
22871,330,4,345,5,,,
22872,330,4,34,6,,,
22873,330,4,73,7,,,
22874,330,4,75,8,,,
22875,330,4,74,9,,,
22876,330,4,346,10,,,
22877,330,4,347,11,,,
22878,330,4,348,12,,,
22879,340,1,338,1,,,
22880,340,4,34,2,,,
22881,340,4,72,3,,,
22882,340,1,1,4,,,
22883,340,1,1,5,,,
22884,340,1,1,6,,,
22885,340,1,3,7,,,
22886,340,1,4,8,,,
22887,340,1,6,9,,,
22888,340,1,5,10,,,
22889,340,1,336,11,,,
22890,340,4,34,12,,,
22891,334,1,338,1,,,
22892,334,1,1,2,,,
22893,334,1,1,3,,,
22894,334,1,3,4,,,
22895,334,1,4,5,,,
22896,334,1,6,6,,,
22897,334,1,5,7,,,
22898,334,1,336,8,,,
22899,334,4,34,9,,,
22900,315,1,338,1,,,
22901,315,1,1,2,,,
22902,315,1,2,3,,,
22903,315,1,3,4,,,
22904,315,1,4,5,,,
22905,315,1,6,6,,,
22906,315,1,5,7,,,
22907,315,1,7,8,,,
22908,315,4,34,9,,,
22909,315,4,72,10,,,
22910,315,4,73,11,,,
22911,315,4,74,12,,,
22912,315,4,75,13,,,
22913,315,4,76,14,,,
22914,315,73,339,15,,,
22915,315,73,270,16,,,
22916,315,77,327,17,,2,
22917,315,77,329,18,,2,
22918,315,73,329,19,,,
22919,315,73,340,20,,,
22920,315,73,278,21,,,
22921,315,73,341,22,,,
22922,341,1,338,1,,,
22923,341,1,1,2,,,
22924,341,1,2,3,,,
22925,341,1,3,4,,,
22926,341,1,4,5,,,
22927,341,1,6,6,,,
22928,341,1,5,7,,,
22929,341,1,7,8,,,
22930,341,4,34,9,,,
22931,341,4,72,10,,,
22932,341,4,73,11,,,
22933,341,4,74,12,,,
22934,341,4,75,13,,,
22935,341,4,76,14,,,
22936,341,73,339,15,,,
22937,341,73,270,16,,,
22938,341,77,327,17,,2,
22939,341,77,313,18,,2,
22940,341,77,137,19,,2,
22941,341,77,357,20,,2,
22942,341,77,329,21,,2,
22943,341,73,306,22,,,
22944,341,73,329,23,,,
22945,341,73,340,24,,,
22946,341,73,278,25,,,
22947,341,73,341,26,,,
22948,329,1,338,1,,,
22949,329,1,1,2,,,
22950,329,1,2,3,,,
22951,329,1,3,4,,,
22952,329,1,4,5,,,
22953,329,1,6,6,,,
22954,329,1,5,7,,,
22955,329,1,7,8,,,
22956,329,4,34,9,,,
22957,329,4,72,10,,,
22958,329,4,73,11,,,
22959,329,4,74,12,,,
22960,329,4,75,13,,,
22961,329,4,76,14,,,
22962,329,73,339,15,,,
22963,329,73,292,16,,,
22964,329,73,270,17,,,
22965,329,77,327,18,,2,
22966,329,77,329,19,,2,
22967,329,73,329,20,,,
22968,329,73,340,21,,,
22969,329,73,278,22,,,
22970,329,73,341,23,,,
22971,342,1,338,1,,,
22972,342,1,1,2,,,
22973,342,1,2,3,,,
22974,342,1,3,4,,,
22975,342,1,4,5,,,
22976,342,1,6,6,,,
22977,342,1,5,7,,,
22978,342,1,7,8,,,
22979,342,4,34,9,,,
22980,342,4,72,10,,,
22981,342,4,73,11,,,
22982,342,4,74,12,,,
22983,342,4,75,13,,,
22984,342,4,76,14,,,
22985,342,73,339,15,,,
22986,342,73,292,16,,,
22987,342,73,270,17,,,
22988,342,77,327,18,,2,
