indice,Orden,descripcion,diasfechaact,confechaven,diasfechaven,confechaavi,diasfechaavi,autoimporte,importe,origenimporte,campo,tipocuenta,condcto,plantilladcto,dctoenaltas,conemail,plantillaemail,emailenaltas,codigo,conactuenlace,actuenlace,tipotarifa,unidad,Referencia,honogasto,dias,tipo,alertas,actuenaltas,concodopeemail,codopeemailenaltas,codopeemail,autoimportecuentas,tipoactu,codsubusu,notas,notas2,notas3,notas4,notas5,notas6,campo1,campo2,campo3,backcolor,tiempo,tiempoprevisto,publicar,agenda,campo4,campo5,campo6,campo7,campo8,campo9,campo10,campo11,campo12,campo13,campo14,campo15,campo16,campo17,campo18,campofecha1,campofecha2,campofecha3,campofecha4,campofecha5,campofecha6,campofecha7,campofecha8,campofecha9,campofecha10,campofecha11,campofecha12,conlink,link,conlinkaltas,incluirlineasel,titulolink,tipodocumentolink,linkcarpeta,actufacturada,alarma,indexal,concodopeemailword,emailwordenaltas,plantillaemailusu,RecConWordCli,RecPlantillaWordCli,IndexTimeRecWordCli,RecConUsu,IndexTimeRecUsu,RecConWordUsu,RecPlantillaWordUsu,IndexTimeRecWordUsu,InfConEmailCli,InfPlantillaEmailCli,InfEmailCorreoenaltas,InfIdPlantillaEmailCli,RecConSmsCli,id_plantillasms,IndexTimeRecSmsCli,aula,fcostemateriales,fcosteamortizacion,fcosteterceros,fcosteotros,fcampolibre6,fcampolibre7,fcampolibre8,fcampolibre9,fcampolibre10,aplicarcoste,preciocoste,itabClase,fcostetotalcoste,fcostetotalbeneficio,fcosteporbeneficio,precio,campo19,campo20,campo21,campo22,campo23,campo24,campo25,campo26,campo27,campofecha13,campofecha14,campofecha15,campofecha16,campofecha17,campofecha18,RecConSMSAbo,id_plantillaSMSAbo,IndexTimeRecSMSAbo,RecConWordAbo,RecPlantillaWordAbo,IndexTimeRecWordAbo,RecConSMSPro,id_plantillaSMSPro,IndexTimeRecSMSPro,RecConWordPro,RecPlantillaWordPro,IndexTimeRecWordPro,incluiractufechatipo,tipoplazoseg,RecConPlantillaCli,RecPlantillaCli,IndexTiempoRecordaCli,IndexIncluirRecordaCli,tipohistotr,emailCliRealizarActuacion,emailCliRealizarActuacionPlantillaID,infEmailUsu,infPlantillaEmailUsu,infEmailUsuRealizarActu,InfIdPlantillaEmailUsu,porComision,importeFijoComision,valorDefecto,idTipoResp,idTarifa,dpto,numActAviso,numDiasAviso,ctaiva,autoCoste,autoCosteImporte,favorito,citaonline,actuRealizada
0,10,Informar Derecho Acceso,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2162,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,11,Informar Derecho Cancelación,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2163,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,12,Informar Derecho Modificación,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2164,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,13,Informar Derecho Oposición,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2165,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,14,Informar Derecho de Transferencia de Datos,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2166,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,15,Informar Derecho al Olvido,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2167,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,16,Brecha de Seguridad,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2168,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,17,Auditoría Externa,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2169,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,18,Cámaras de Vigilancia,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2170,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,19,Solicitud para requerir el consentimiento en todos los formularios,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2171,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,20,Consentimiento Fotografías,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2172,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,21,Control periódico verificación del cumplimiento,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2173,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fswiss\fprq2\fcharset0 Calibri;}{\f1\fnil\fcharset0 Microsoft Sans Serif;}{\f2\fnil\fcharset2 Symbol;}}
\viewkind4\uc1\pard{\pntext\f2\'B7\tab}{\*\pn\pnlvlblt\pnf2\pnindent0{\pntxtb\'B7}}\f0\fs24   \fs22 Identificaci\'f3n de los datos personales que se tratan\par
{\pntext\f2\'B7\tab} Reconocer el nivel de seguridad (EIPD) \par
{\pntext\f2\'B7\tab} Registro de las actividades de tratamiento \par
{\pntext\f2\'B7\tab} Elaborar documento de seguridad \par
{\pntext\f2\'B7\tab} Firmar contratos de tratamiento y confidencialidad \par
{\pntext\f2\'B7\tab} Conocer y comunicar la normativa de protecci\'f3n de datos \par
{\pntext\f2\'B7\tab} Delegado de protecci\'f3n de datos \par
\pard  \f1\fs20\par
 \par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
0,22,Contrato de tratamiento y confidencialidad,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2174,0,,-1,1.0,,0,0,Protección de Datos,0,0,0,,-1,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,0,0,-1,0,,,,,,,,,,,0,,,,0,0,0,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
1,01,Consentimiento,0,0,0,0,0,0,0.0000,0,,HONORARIO,1,Pacientes\1.3 consentimiento informado.doc,1,0,,0,2203,0,,0,1.0,,0,0,Documento,1,1,0,,,0,1,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
1,01,Llamada Entrante,0,0,0,0,0,0,0.0000,0,,HONORARIO,0,,0,0,,0,2176,0,,0,1.0,,0,0,Llamada,0,1,0,,,0,0,0,"{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
","{\rtf1\ansi\ansicpg1252\deff0\deflang3082{\fonttbl{\f0\fnil\fcharset0 Microsoft Sans Serif;}}
\viewkind4\uc1\pard\f0\fs20\par
}
",,,,16777215.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actuación,,,,,,0,,0,,,,,,,,,,,,,0,0.0000,,False,
